Warehouse code	Item code	Item Description	Stock on Hand
ZBF12T	40101720PA00222	ArClPA Luvr Horzntl 1-4 Air	4
ZBF12T	40101720PA00224	ArClPA Luvr Horzntl 9-14 Air	1
ZBF12T	40101720PA00225	ArClPA Plate Tunnel Air Cooler	5
ZBF12T	40101720PA00226	ArClPA Luvr Connctr Up LH+RH	9
ZBF12T	40101720PA00227	ArClPA Conntr Middle Air	12
ZBF12T	40101720PA00228	ArClPA Conntr Middle Vertical	6
ZBF12T	40101720PA00229	ArClPA Conntr Swing Moving Air	6
ZBF12T	40101720PA00230	ArClPA Luvr Vertical Air	15
ZBF12T	40101720PA00231	ArClPA Lid Ice White Air	2
ZBF12T	40101720PA00237	ArClPA Pipe T PVC joint Air	8
ZBF12T	40101720PA00238	ArClPA Knob & Valve Humidity	5
ZBF12T	40101720PA00239	ArClPA Grill Inner Side Air	1
ZBF12T	40101720PA00240	ArClPA Grill Inner Back Air	12
ZBF12T	40101720PA00241	ArClPA Clamp Air Cooler 60/80L	14
ZBF12T	40101720PA00242	ArClPA Cntl Pnl Mechanical Air	9
ZBF12T	40101720PA00243	ArClPA Switch Knob White Air	6
ZBF12T	40101720PA00244	ArClPA Switch Knob Purple Air	4
ZBF12T	40101720PA00245	ArClPA Switch Knob Light Grey	7
ZBF12T	40101720PA00249	ArClPA Tank Wtr 60L Stone Grey	4
ZBF12T	40101720PA00250	ArClPA Tank Wtr 60L Purple Air	2
ZBF12T	40101720PA00251	ArClPA Tank Wtr 60L Dark Grey	1
ZBF12T	40101720PA00254	ArClPA Tank Wtr 80L Stone Grey	4
ZBF12T	40101720PA00255	ArClPA Tank Wtr 80L Purple Air	2
ZBF12T	40101720PA00259	ArClPA Frnt Pnl 7 B Air Cooler	3
ZBF12T	40101720PA00260	ArClPA Cntl Pnl Elect. Wn Rd	2
ZBF12T	40101720PA00266	ArClPA Cover Water Ingress Air	12
ZBF12T	40101720PA00268	ArClPA Conntr F Air Cooler	18
ZBF12T	40101720PA00269	ArClPA Cover Capacitor Air	11
ZBF12T	40101720PA00274	ArClPA Plate Clad Wine Red Air	2
ZBF12T	40101720PA00276	ArClPA Motor Stand Cledge CB D	3
ZBF12T	40101720PA00277	ArClPA Wheel Set Castor	7
ZBF12T	40101720PA00285	ArClPA Luvr Hzntl 2 CL EDGE	2
ZBF12T	40101720PA00288	ArClPA Cntl Pnl CL EDGE SCPD	2
ZBF12T	40101720PA00289	ArClPA Knob CL EDGE SCPD 95	1
ZBF12T	40101720PA00297	ArClPA Fan Blade 16" 5Fin CL	4
ZBF12T	40101720PA00299	ArClPA Motor Fan wh Captr CL	87
ZBF12T	40101720PA00300	ArClPA Cap Capacitor CL EDGE	2
ZBF12T	40101720PA00303	ArClPA Cellulose Side Hldr Pin	2
ZBF12T	40101720PA00304	ArClPA Cellulose Side Pad CL	7
ZBF12T	40101720PA00305	ArClPA Side Pnl RH CL EDGE	1
ZBF12T	40101720PA00306	ArClPA Cellulose Bck Hldr Pin	2
ZBF12T	40101720PA00307	ArClPA Cellulose Back Pad CL	5
ZBF12T	40101720PA00308	ArClPA Bck Pnl CL EDGE SCPD 95	1
ZBF12T	40101720PA00309	ArClPA Top Pnl CL EDGE SCPD 95	1
ZBF12T	40101720PA00310	ArClPA Cap Wtr CL EDGE SCPD 95	1
ZBF12T	40101720PA00311	ArClPA Chnl Wtr Dstbtn CL EDGE	1
ZBF12T	40101720PA00312	ArClPA Clamp Hose CL EDGE SCPD	1
ZBF12T	40101720PA00316	ArClPA Tank 75L Wn Rd CL EDGE	2
ZBF12T	40101720PA00318	ArClPA Tank 75L Purple CL EDGE	3
ZBF12T	40101720PA00319	ArClPA Tank 75L Ocn Blu CL	2
ZBF12T	40101720PA00323	ArClPA Motor M4 Insert CL EDGE	1
ZBF12T	40101720PA00324	ArClPA Motor Fan High Velcty	2
ZBF12T	40101720PA00345	ArClPA Leg RH CL EDGE SCPD 120	1
ZBF12T	40101720PA00355	ArClPA Motor Main CL EDGE MCP	5
ZBF12T	40101720PA00356	ArClPA Water Pump CL EDGE MCP	10
ZBF12T	40101720PA00357	ArClPA Swing Motor CL EDGE MCP	10
ZBF12T	40101720PA00358	ArClPA Switch Speed 4A CL EDGE	10
ZBF12T	40101720PA00359	ArClPA Switch Functional 4A CL	10
ZBF12T	40101720PA00360	ArClPA Fan Blade CL EDGE MCP	10
ZBF12T	40101720PA00361	ArClPA Knob CL EDGE MCP 57	5
ZBF12T	40101720PA00363	ArClPA Cntl Pnl CL EDGE MCP 57	5
ZBF12T	40101720PA00364	ArClPA Tank Water 38L CL EDGE	1
ZBF12T	40101720PA00365	ArClPA Frnt Pnl CL EDGE MCP 57	2
ZBF12T	40101720PA00366	ArClPA Cover Top CL EDGE MCP	5
ZBF12T	40101720PA00368	ArClPA Side Pnl CL EDGE MCP 57	5
ZBF12T	40101720PA00369	ArClPA Motor Hub CL EDGE MCP	5
ZBF12T	40101720PA00370	ArClPA Lid Cover Ice CL EDGE	5
ZBF12T	40101720PA00371	ArClPA Wheel Set Cstr CL EDGE	5
ZBF12T	40101720PA00372	ArClPA Motor Cover CL EDGE MCP	5
ZBF12T	40101720PA00373	ArClPA Wire Pwr Cord CL EDGE	10
ZBF12T	40101720PA00374	ArClPA Drn Plug CL EDGE MCP 57	5
ZBF12T	40101720PA00375	ArClPA Wtr Dsbutr Chnl Cvr CL	5
ZBF12T	40101720PA00376	ArClPA Wtr Dsbutr Chnl CL EDGE	10
ZBF12T	40101720PA00377	ArClPA Hldr Side Honeycomb CL	5
ZBF12T	40101720PA00378	ArClPA Hldr Back Honeycomb CL	5
ZBF12T	40101723PA00022	Engine Assly SOFTCOOL DRKGREY	1
ZBF12T	40101723PA00032	Cab Asy Qube 30L Dark Grey	1
ZBF12T	40101723PA00033	Door Asy Qube 30L Dark Grey	1
ZBF12T	40101723PA00038	Engine Assly Qube HS Q101/102	3
ZBF12T	40101723PA00043	Door Asy ViroShld 30Uv Neo Wht	1
ZBF12T	40101723PA00044	Cab Asy ViroShld 30Uv Met Grey	1
ZBF12T	40101723PA00050	Sensor assly 10Kohm Ins	2
ZBF12T	40101723PA00052	Car Chrg Kit Insuli Cool	2
ZBF12T	40101723PA00058	Peltier Chip With Wire	1
ZBF12T	40101799DG00055	Evap 250 OPTI CAPILLARY›¼ 	1
ZBF12T	40101799DG00056	Evap STEP 250E WT CAPLRY	4
ZBF12T	40101799DG00093	Evap 20 Coil Spin 305 055619	5
ZBF12T	40101815DG00156	Immrsn htr 120W Spin R2 Anhui	3
ZBF12T	40101815DG00157	Immrsn htr 110W Spin R1 Anhui	9
ZBF12T	40101815DG00191	Immrsn htr 100W Spin Refresh	6
ZBF12T	40101815DG00228	Immrsn htr 1.8kW 7Kg NTC Kawai	0
ZBF12T	40141605SD00028	Hy Sl Vlv 230V 7-12bar 1mm	6
ZBF12T	40141605SD00166	Pn Sl vlv 230V 30mm 1way	0
ZBF12T	40142008DG00001	Hose Assly Water feed cold PVC	6
ZBF12T	40142008DG00002	Hose Assly Drain Set 5.5KG FA	0
ZBF12T	40142008DG00004	Hose Overflow EVA Natural SAWM	1
ZBF12T	40142008DG00009	Hose Assly Water feed HDPE	0
ZBF12T	40142008DG00010	Hose Assly Water feed HDPE	1
ZBF12T	40142008DG00011	Hose Assly Water feed HDPE	0
ZBF12T	40142008DG00012	Hose Assly INTAKE5/5/5.9KG SA	2
ZBF12T	40142008DG00013	Hose INNER HOSE HOT Rubber	1
ZBF12T	40142008DG00015	Hose Fr Intake valve Rubber	1
ZBF12T	40142008DG00021	Hose Feed Case PVC Natural OLD	1
ZBF12T	40142008DG00034	Hose Inner EVA Black GLITZ	2
ZBF12T	40142008DG00198	Hose Fr Water Inlet EVA	2
ZBF12T	40142099DG00854	Hose Kit H DIN REFRIGERANT	1
ZBF12T	40142099DG00855	Hose Kit H DIN CHARGING TUBE	1
ZBF12T	40151606SD00035	Cmpsr Hrm 0.5TR 90W DC BD35K	1
ZBF12T	40151606SD00121	Cmpsr Hrm 492BTU GI8C1T2 SER	87
ZBF12T	40151606SD00122	Cmpsr Hrm 538BTU Pktw/oKit	0
ZBF12T	40151606SD00260	Cmpsr Hrm 1350BTU PA80H1C RSCR	24
ZBF12T	40151606SD00275	Cmpsr Hrm 281BTU GVI6T2L wokit	1
ZBF12T	40151606SD00293	Cmpsr Hrm 385BTU GMV6 WOKIT SP	0
ZBF12T	40151606SD00303	Cmpsr Hrm 7.4cc w/oKit GP7K2	0
ZBF12T	40151606SD00311	Cmpsr Hrm 540BTU GMV9 WTKIT SP	0
ZBF12T	40151606SD00317	Cmpsr Hrm 914BTU 268W RC-83WS	1
ZBF12T	40151606SD00318	Cmpsr Hrm 751BTU 220W RC-67WS	1
ZBF12T	40151606SD00321	Cmpsr Hrm 460BTU GMV7 WOKIT SP	252
ZBF12T	40151606SD00323	Cmpsr Hrm 540BTU GMV9 WTKIT BP	0
ZBF12T	40151606SD00339	Cmpsr Hrm 750BTU 220W GE80	0
ZBF12T	40151606SD00342	Cmpsr Hrm 3924BTU 1150W GE120H	0
ZBF12T	40151606SD00357	Cmpsr Hrm 381BTU GMFI6-L WOKIT	2
ZBF12T	40151606SD00369	Cmpsr Hrm 11cc w/oKit I11A1T2	9
ZBF12T	40151606SD00378	Cmpsr Hrm 545BTU MG2- R134a	2
ZBF12T	40151606SD00403	Cmpsr Hrm 8.1cc wt Kit GP8M1	134
ZBF12T	40151606SD00411	Cmpsr Hrm 195BTU 57W Minibar	2
ZBF12T	40151606SD00414	Cmpsr Hrm 340BTU GMAI57L-WOKIT	60
ZBF12T	40151606SD00416	Cmpsr Hrm 7.6cc L76WU1 Donper	1
ZBF12T	40151606SD00433	Cmpsr Hrm 8.7cc wt Kit GP9M1	1
ZBF12T	40151606SD00437	Cmpsr Hrm 552BTU 161W 335X	0
ZBF12T	40151606SD00438	Cmpsr Hrm 552BTU 161W 390X	2
ZBF12T	40151606SD00451	Cmpsr Hrm 10.4cc GRHVI10-L1	2
ZBF12T	40151606SD00530	Cmpsr Hrm 7.6cc L76WU1Dnpr-Ser	0
ZBF12T	40151606SD00531	Cmpsr Hrm 938BTU L58WU1Dnp Ser	0
ZBF12T	40151608SD00007	Rot Cmpr 1T 5280W 230V R290	0
ZBF12T	40151608SD00008	Rot Cmpr 1.5T 5280W 230V R290	0
ZBF12T	40151608SD00011	Rot Cmpr 1T 3425W 230V R22	1
ZBF12T	40151608SD00020	Rot Cmpr 1T 3517W 230V R22	2
ZBF12T	40151608SD00043	Rot Cmpr 1T 3740W 230V R410a	1
ZBF12T	40151608SD00059	Rot Cmpr 1.5T 5550W R22 PH310	1
ZBF12T	40151608SD00103	Rot Cmpr 2T 5900W DTN210D32UFZ	1
ZBF12T	40151608SD00148	Rot Cmpr 1.5T 4900W 230V R290	0
ZBF12T	40151608SD00156	Rot Cmpr 2T 6705W R22 PH370	1
ZBF12T	40151608SD00166	Rot Cmpr 1.5T 5100W R22 PH290	4
ZBF12T	40151608SD00168	Rot Cmpr 1T 3500W 230V R32	1
ZBF12T	40151608SD00169	Rot Cmpr 1T 3500W 230V R32	4
ZBF12T	40151608SD00171	Rot Cmpr 1T 3500W 230V R32	1
ZBF12T	40151608SD00191	Rot Cmpr 1.5T 5150W 230V R32	1
ZBF12T	40151608SD00193	Rot Cmpr 1.5T 5250W 230V R32	8
ZBF12T	40151608SD00199	Rot Cmpr 2T 6250W 230V R32 GIC	1
ZBF12T	40151608SD00207	Rot Cmpr 1.5T 5000W 230V R32	5
ZBF12T	40151608SD00213	Rot Cmpr 1.5T 5270W 230V GSC	5
ZBF12T	40151608SD00216	Rot Cmpr 1.5T 1075W 230V GIC18	2
ZBF12T	40151608SD00220	Rot Cmpr 2T 6200W 230V GSC	1
ZBF12T	40151608SD00225	Rot Cmpr 1T 772W 220V 5Star	1
ZBF12T	40151608SD00232	Rot Cmpr 1.5T 817W 220V 3Star	1
ZBF12T	40151608SD00237	Rot Cmpr 1T 735W 220V 3 Star	2
ZBF12T	40151608SD00238	Rot Cmpr 1.5T 875W 220V 3 Star	3
ZBF12T	40151608SD00242	Rot Cmpr 1.5T 1085.2W 250V	1
ZBF12T	40151608SD00244	Rot Cmpr 2T 980W 220V Sanyo	2
ZBF12T	40151608SD00246	Rot Cmpr 1T 810W 220V Sanyo	1
ZBF12T	40151608SD00276	Rot Cmpr 1.5T 4950W 230V WFC	0
ZBF12T	40151608SD00281	Rot Cmpr 2T 6000W 230V SFC	1
ZBF12T	40151608SD00286	Rot Cmpr 1.5T 850W 230V GMCC	1
ZBF12T	40151608SD00292	Rot Cmpr 2T 875W 230V SIC	1
ZBF12T	40151608SD00298	Rot Cmpr 1T 2805W 230V 12PI3	2
ZBF12T	40151608SD00299	Rot Cmpr 1.5T 3350W 230V 18PI3	2
ZBF12T	40151608SD00301	Rot Cmpr 1.5T 3940W 230V	1
ZBF12T	40151608SD00305	Rot Cmpr 1T 3080W 230V SIC	1
ZBF12T	40151608SD00310	Rot Cmpr 1.5T 870W 230V GMCC	0
ZBF12T	40151608SD00312	Rot Cmpr 1.5T 1065W 230V SFC	2
ZBF12T	40151608SD00313	Rot Cmpr 1T 2620W 230V HIGHLY	2
ZBF12T	40151608SD00321	Rot Cmpr 1.5T 3790W 230V SIC	1
ZBF12T	40151608SD00331	Rot Cmpr 2T 4170W 230V AC 2T	1
ZBF12T	40151608SD00332	Rot Cmpr 1.5T 3790W 230V SIC	1
ZBF12T	40182500SD00360	Cu Tube OD:12mm ID:6mm T:0.5mm	8
ZBF12T	40182500SD00365	Cu Tube OD:9mm ID:6mm T:0.5mm	15
ZBF12T	40182506DG00008	Drier Tube Drier HockySt(10gm)	112
ZBF12T	40182506DG00017	Drier Tube 10GM GAD SPIN	2
ZBF12T	40182506DG00024	Suction tube GFE25/26	2
ZBF12T	40182506DG00048	Wtr Evap Coil 245L	1
ZBF12T	40182506DG00052	Drier Tube 15GM FF	0
ZBF12T	40182506DG00053	Drier tube 15GM SPIN	26
ZBF12T	40182506DG00068	Drier Tube EFF Drier(3/16*1/4)	31
ZBF12T	40182506DG00104	Wtr Evap Coil Bldc	1
ZBF12T	40182506DG00118	Drier Tube EFFICIENT DRIER	19
ZBF12T	40182506DG00238	Drier Tube With L Bend	0
ZBF12T	40182506DG00342	Drier Tube & L Bend Tb 500L HT	0
ZBF12T	40182506DG00794	Wtr Evap Coil Spin R2 Spiral	2
ZBF12T	40183002SD00020	PlstTub PVC 7.8mm 4.8mm 300mm	1
ZBF12T	40183002SD00027	PlstTub HDPE 15.6mm 14.8mm	1
ZBF12T	40183002SD00050	PlstTub PE 17.4mm 16.6mm 350mm	1
ZBF12T	40183002SD00078	PlstTub PVC 19mm 18mm 480mm	6
ZBF12T	41103015PA00012	Cover System top 100L MEDREF	2
ZBF12T	41103015PA00028	Guard Fr Fan 100L	1
ZBF12T	41103015PA00033	Implr Bld AC MOTOR MED REF	4
ZBF12T	41103015PA00059	Lnr Rtnr MED REF 225AC	2
ZBF12T	41103015PA00060	Wr Shlf Asy MED REF 225AC	2
ZBF12T	41103015PA00062	Lnr Rtnr 75 AND 99 LITE	2
ZBF12T	41103015PA00074	Mnt Plt ADJ PCLP UV REST IN	20
ZBF12T	41103015PA00126	Cover Fr Sys Btm Frnt GVR 225	1
ZBF12T	41103015PA00127	Mnt Plt CURTAIN VR 225 AC NT	4
ZBF12T	41103015PA00128	Mnt Plt Fr Curtain GVR 99 LITE	2
ZBF12T	41103015PA00140	Guard Tube Cube Co 49873	1
ZBF12T	41103015PA00141	Wr Shlf Btm Cube Co 049867	1
ZBF12T	41103015PA00146	Strip Behind Curtain Bkt 25L	2
ZBF12T	41103015PA00158	Leg Assly Rbr Feet MedFzr 200L	1
ZBF12T	41103015PA00163	Door Assy ILR Sml GVR99LITE NT	2
ZBF12T	41103015PA00164	Door Assy ILR Lrg GVR225AC NT	2
ZBF12T	41103015PA00180	Fan Motor Evap/Cond GLR 400AC	0
ZBF12T	41103015PA00181	Fan Motor Condensor GLR 400AC	1
ZBF12T	41103015PA00212	Box Fr Condnstn GVR 99L	1
ZBF12T	41103015PA00213	Condnst Guide Asy Lite	17
ZBF12T	41103015PA00233	Data Lgr Battery Gvr 99	3
ZBF12T	41103015PA00438	Tank Temp Snsr Assy ILR	2
ZBF12T	41111926SD01639	ProxSw 0-15mm Macurex	2
ZBF12T	41111926SD01978	ProxSw Print-o-tech	1
ZBF12T	41111965SD00001	Wtr Lvl snsr Without Spring	11
ZBF12T	41111965SD00007	Wtr Lvl snsr Auriga Robert	15
ZBF12T	41111965SD00191	Wtr Lvl snsr Velvet Washing	0
ZBF12T	41111970SD00039	Temp Snsr NTC -8 to 7 degC 4	1
ZBF12T	41111970SD00101	Temp Snsr PTC -20 to 120 degC	1
ZBF12T	41111970SD00208	Temp Snsr NTC -20 to 120 degC	1
ZBF12T	41111970SD00229	Temp Snsr RTD -50 to 70 degC	3
ZBF12T	41112209SD00007	Trmst -5 to +15 deg DC Ref	213
ZBF12T	41112209SD00025	Trmst -18 to +4 deg Auto 300L	1
ZBF12T	41112209SD00036	Trmst -18 to +5 deg PB CLIP	4
ZBF12T	41112209SD00038	Trmst -18 to +5 deg EON	65
ZBF12T	41112209SD00042	Trmst -18 to +5 deg Common-DF	1
ZBF12T	41112209SD00084	Trmst -18 to +5 deg Eon Inv	1
ZBF12T	41112209SD00100	Trmst -24.5 to -8.5 deg Manual	0
ZBF12T	41112209SD00109	Trmst -12.5 to 3 deg Manual	0
ZBF12T	41112209SD00138	Trmst -24.5 to -8.5 deg Epro	7
ZBF12T	41112209SD00139	Trmst -24.5 to -8.5 deg Edge	0
ZBF12T	41112209SD00140	Trmst -24.5 to -8.5 deg Uno /	2
ZBF12T	41112209SD00145	Trmst -5 to +15 deg Striker	0
ZBF12T	41112209SD00153	Trmst 10 to -24 deg Manual	8
ZBF12T	41112209SD00157	Trmst -25 to -13.8 deg Manual	1
ZBF12T	41112213SD00008	Glass Thermometer -50 to 50	4
ZBF12T	41112213SD00019	Glass Thermometer -10 to 50	5
ZBF12T	41113600SD00101	Clamp mtr D Sanwa	1
ZBF12T	41113600SD00751	Data Logger D 0-950mA 3VDC	0
ZBF12T	41113600SD00930	Data Logger D 0-950mA 3VDC	8
ZBF12T	46171505SD00026	Key Refrigerator PP + MS	1
ZBF12T	46171505SD01547	Key Drk Gry Export HIPS+MS	1
ZBF12T	46171596SD00068	DC 0 RND L K ADJ SS	3
ZBF12T	46171607SD00004	Bzzr 75dB 250V 42x23mm SAWM	6
ZBF12T	46171607SD00006	Bzzr 78dB 230V 42x22mm SAWM	1
ZBF12T	46181503SD00074	Shoe Cover Plyvcs M Without	3769
ZBF12T	46181504SD00173	Sfty Gloves Ctn 12" 40gsm	200
ZBF12T	46182306SD00010	FallArstr Sfty Hrns M	8
ZBF12T	47131816SD00001	Ref deodoriser ACF Edge Pro	4
ZBF12T	48101716PA00007	Connector KRYSTAL	2
ZBF12T	48101716PA00014	Cap Combo cartridge PUREZA+/E	1
ZBF12T	48101716PA00021	Tube Cutter GP200ECO	1
ZBF12T	48101716PA00022	Kit assy Total hardness	1
ZBF12T	48101716PA00023	Kit assy TDS meter GP200ECO	16
ZBF12T	48101716PA00024	Bracket Mounting TRUPURE RO	4
ZBF12T	48101716PA00027	Kit assy Flow controller GP200	1
ZBF12T	48101716PA00028	Lock Wing nut KRYSTAL	1
ZBF12T	48101716PA00029	O-ring Body & head KRYSTAL	1
ZBF12T	48101716PA00037	Cabinet Assy front & back	1
ZBF12T	48101716PA00043	Tap Spout with o-ring KRYSTAL	1
ZBF12T	48101716PA00044	Sleeve Quartz GP200	1
ZBF12T	48101716PA00060	Candle KRYSTAL	2
ZBF12T	48101716PA00062	Cabinet Housing carbon	1
ZBF12T	48101716PA00063	Act Crbn Grnlr GP200	1
ZBF12T	48101716PA00064	Lamp Led set green red yellow	1
ZBF12T	48101716PA00070	Pump 24vdc TRUPURE RO	1
ZBF12T	48101716PA00071	Switch Low pressure TRUPURE RO	2
ZBF12T	48101716PA00080	Filter Element inline GP200ECO	1
ZBF12T	48101716PA00082	O-ring GP200 ID66.27x3.53mm	1
ZBF12T	48101716PA00083	Valve Solenoid 24vdc GP200ECO	2
ZBF12T	48101716PA00087	Valve Solenoid GP200	1
ZBF12T	48101716PA00103	Cover Carbon block GP200ECO	14
ZBF12T	48101716PA00104	Filter Gravity GP200ECO 3/8"	1
ZBF12T	48101716PA00110	Valve Solenoid GP200S	1
ZBF12T	48101716PA00121	Kit assy Kit assy carbon seal	1
ZBF12T	48101716PA00123	Coupler GP200	1
ZBF12T	48101716PA00132	Reactor GP200	1
ZBF12T	48101716PA00155	Filter Pre-online w-filters	2
ZBF12T	48101716PA00161	Cabinet Front shell GP200	2
ZBF12T	48101716PA00167	Nipple GP200 1/4"	1
ZBF12T	48101716PA00172	Filter Cap inline GP200 1/4"	1
ZBF12T	48101716PA00193	Tee Nut 2 push fit TRUPURE RO	1
ZBF12T	48101716PA00195	Filter Housing TRUPURE RO	1
ZBF12T	48101716SD00006	WtrPurifier UV Continuous Wall	4
ZBF12T	48101716SD00013	WtrPurifier UV Continuous Wall	2
ZBF12T	48102103PA00005	Drier VC EDXX Xing Xing	1
ZBF12T	48102103PA00010	Cond Fan VC EDXX Xing Xing	1
ZBF12T	48102103PA00015	Door Assly VC EDXX 335X 1RNL	4
ZBF12T	48102103PA00017	Lght Bx Fix Strip VC EDXX Xing	1
ZBF12T	48102103PA00018	Lamp Light Box VC EDXX 335X	1
ZBF12T	48102103PA00023	Evap Fan VC EDXX Xing Xing	1
ZBF12T	48102103PA00027	Lamp Fix Clip VC EDXX Xing	1
ZBF12T	48102103PA00029	Light Switch VC EDXX Xing Xing	1
ZBF12T	48102103PA00032	Back Cvr VC EDXX 390X 1RNL	0
ZBF12T	48102103PA00038	Door Assly VC EDXX 390X 1RNL	0
ZBF12T	48102103PA00040	Lamp Light Box VC EDXX 390X	1
ZBF12T	48102103PA00041	Wire Shelf VC EDXX 390X 1RNL	1
ZBF12T	48102103PA00052	Door Gasket VC EDXX 390X 1RNL	1
ZBF12T	48102103PA00056	Cab Light VC EDXX 335 & 390	9
ZBF12T	52141501PA00001	Chiller Tray Assy Wt Trim Epro	2
ZBF12T	52141501PA00003	Btl Shlf Asy GPPS Ntr Neo Wht	0
ZBF12T	52141501PA00008	Box Nano ROPP EON	2
ZBF12T	52141501PA00010	Crisper Tray Assy EON 330L &	0
ZBF12T	52141501PA00014	Flap chiller tray EON	0
ZBF12T	52141501PA00020	Opt Tray Asy PP Drk Gy Epro	0
ZBF12T	52141501PA00022	Opt Tray Asy PP Cdy Gry Epro	2
ZBF12T	52141501PA00023	Opt Tray Asy PP Anm Brwn Epro	1
ZBF12T	52141501PA00029	Shelf assy utility EON 240L &	1
ZBF12T	52141501PA00057	Shelf liner step MS+PLS White	12
ZBF12T	52141501PA00060	Liner Shlf F type MS Neo/Axis	10
ZBF12T	52141501PA00066	ASSLY DEFROST SENSOR-FUSE GAD	37
ZBF12T	52141501PA00067	Damper assly NXW	1
ZBF12T	52141501PA00073	Mounting handle top ZAMAK NXW	1
ZBF12T	52141501PA00081	Cover coil assy GAD SPIN	0
ZBF12T	52141501PA00106	FD RDY Assly 180 UPGRADE-SER	5
ZBF12T	52141501PA00107	FD GDA23 RFDDESX23FD	1
ZBF12T	52141501PA00153	Side Pnl DT Blu-Rd	1
ZBF12T	52141501PA00154	Side Pnl Dzl Blu	3
ZBF12T	52141501PA00160	Side Pnl Frost steel GDE26CS2	1
ZBF12T	52141501PA00161	Side Pnl Win Red 205 EDGE GP	3
ZBF12T	52141501PA00162	Side Pnl Frost steel GDE23	2
ZBF12T	52141501PA00163	Side Pnl Drk Gy GDE19	4
ZBF12T	52141501PA00166	Side Pnl DT Blu-Rd	1
ZBF12T	52141501PA00167	Side Pnl Win Red AXIS GP	1
ZBF12T	52141501PA00173	Side Pnl Win Red GDD310T	2
ZBF12T	52141501PA00174	Apron ref Ruby strk/win red	2
ZBF12T	52141501PA00189	Control pannel assy Front	1
ZBF12T	52141501PA00191	Crisper Tray Asy Spin R1	0
ZBF12T	52141501PA00192	CRISPER TRAY ASSLY 350 SPIN	1
ZBF12T	52141501PA00194	Slideout bin assy GAD SPIN	1
ZBF12T	52141501PA00198	Tray crisper assy NXW	1
ZBF12T	52141501PA00207	Opt Tray Asy PP Purple Epro	1
ZBF12T	52141501PA00209	Evap WT SCTN LINE EON 245/265	3
ZBF12T	52141501PA00211	Evap EDGEDIGI 192/212	2
ZBF12T	52141501PA00212	Evap EDGEDIGI 241 REVDEDG24RBC	1
ZBF12T	52141501PA00213	Evap W/o Suct Line Edgepro	1
ZBF12T	52141501PA00214	Evap GD19 DLX REVDPNT19RBC	1
ZBF12T	52141501PA00215	Evap GD19/21 REVDPNT21RBC	1
ZBF12T	52141501PA00243	FD Silver meadow SPIN 311-350P	1
ZBF12T	52141501PA00248	FD Star maze SPIN 350 PCI	2
ZBF12T	52141501PA00293	MD Silver stroke EON 231	3
ZBF12T	52141501PA00328	MD Silver meadow SPIN 331 P	1
ZBF12T	52141501PA00345	MD Star maze SPIN 350 PD	2
ZBF12T	52141501PA00360	Front fascia Cca Spr EDGEDIGI	1
ZBF12T	52141501PA00361	Front fascia Platinum EDGEDIGI	1
ZBF12T	52141501PA00362	Front fascia Cdy Gry EDGEDIGI	1
ZBF12T	52141501PA00367	Full base Gray sparkle EDGEPRO	1
ZBF12T	52141501PA00368	Full base Met Blu EDGEPRO	3
ZBF12T	52141501PA00373	Full base Cdy Gry EDGEDIGI 192	1
ZBF12T	52141501PA00376	Front fascia Met Blu EDGEPRO	1
ZBF12T	52141501PA00377	Front fascia Lush pink EDGEPRO	2
ZBF12T	52141501PA00381	Front fascia Cdy Gry EDGEPRO	3
ZBF12T	52141501PA00383	Front piece Cdy Gry EDGEPRO	3
ZBF12T	52141501PA00397	Evaporation pan Drk Gy Nxw	1
ZBF12T	52141501PA00412	Side Pnl Drk Gy EDGEPRO 190	1
ZBF12T	52141501PA00413	Side Pnl Win Red ES MAT	2
ZBF12T	52141501PA00414	Side Pnl SwRed ES MAT EP 190	1
ZBF12T	52141501PA00417	Side Pnl Win Red ES MAT	1
ZBF12T	52141501PA00434	Table top Cca Spr EDGEDIGI 192	2
ZBF12T	52141501PA00441	Table top Lush white EDGEPRO	3
ZBF12T	52141501PA00442	Table top Met Blu EDGEPRO	1
ZBF12T	52141501PA00444	Table top SwRed EDGEPRO	5
ZBF12T	52141501PA00445	Table top Cca Spr EON	1
ZBF12T	52141501PA00466	Table top Win Red	3
ZBF12T	52141501PA00471	Table top Metal Frost steel	1
ZBF12T	52141501PA00472	Table top Front piece Frost	1
ZBF12T	52141501PA00473	Table top Metal Cdy Gry	2
ZBF12T	52141501PA00474	Table top Front piece DT Blu	6
ZBF12T	52141501PA00476	Table top Front piece Brsh Stl	1
ZBF12T	52141501PA00477	Table top Metal Met Blu	7
ZBF12T	52141501PA00481	Table top Front piece Fr Lvndr	23
ZBF12T	52141501PA00487	Table top Front piece Cdy Gry	12
ZBF12T	52141501PA00492	Table top Metal Met Blu	1
ZBF12T	52141501PA00673	Table top Metal Win Red	2
ZBF12T	52141501PA00696	Table top Metal Frost steel	2
ZBF12T	52141501PA00781	Table top Drk Gy	1
ZBF12T	52141501PA00782	Table top Win Red	3
ZBF12T	52141501PA00818	Evap Half 100L CHAMP	1
ZBF12T	52141501PA00837	Bracket Table top front 300L	2
ZBF12T	52141501PA00838	Evaporation pan HE48 Blk	2
ZBF12T	52141501PA00839	Door panel Strip Dazzle white	2
ZBF12T	52141501PA00845	Shelf Utility small 180 EDGE	1
ZBF12T	52141501PA00848	Shelf Utility medium AXIS	3
