Old_Item_Code,Old_Item_Desc,New_item_code,New_Item_Desc
RMS97745353,FD TOP CHNL CAP 240L DARK GREY,31141596DG00035,FD TOP CHNL CAP 240L DARK GREY
RMS97745354,FD TOP CHNL CAP 240L WINE RED ,31141596DG00036,FD TOP CHNL CAP 240L WINE RED
RMS97745355,HALF DRAWER 240L              ,31141596DG00536,HALF DRAWER 240L-M.UTILTY PRTG
RMS97745356,HUMIDITY CTRL SLIDER NEO WHITE,31141596DG00302,HUMIDITY CTRL SLIDER NEO WHITE
RMS97745357,ICE TRAY SERVER 240L          ,31141596DG00537,ICE TRAY SERVER 240L
RMS97745358,TG TRIM NEW SLIM DESIGN 240L  ,31141596DG00538,TG TRIM NEW SLIM DESIGN 240L
RMS97745360,MD HANDLE BACK-240L-DARK GREY ,31141596DG00737,MD HANDLE BACK-240L-DARK GREY
RMS97745361,MD HANDLE BACK-240L-WINE RED  ,31141596DG00738,MD HANDLE BACK-240L-WINE RED
RMS97745363,MD HANDLE FRONT 240L-DARK GREY,31141596DG00739,MD HANDLE FRONT 240L-DARK GREY
RMS97745364,MD HANDLE FRONT 240L-WINE RED ,31141596DG00740,MD HANDLE FRONT 240L-WINE RED
RMS97745365,MAIN DOOR HANDLE TRIM 240L    ,31141596DG00553,MD HNDL TRIM-240L-CHROME PLTD
RMS97745367,POLYBAG HOLDER FRAME 240L     ,31141596DG00303,POLYBAG HOLDER FRAME 240L
RMS97745368,SMALL BOTTLE SHELF 240L       ,31141596DG00539,UTILITY SHELF - 240/260L 4STAR
RMS97745369,UTILITY SHLF 240/260 5 STAR   ,31141596DG00540,UTILITY SHELF- 240/260L 5STAR
RMS97745370,SMALL NT BTL SHELF CAP LH 240L,31141596DG00304,SMALL NT BTL SHELF CAP LH 240L
RMS97745371,SMALL NT BTL SHELF 240L       ,31141596DG00541,BOTTLE SHELF- 240/260L 5STAR
RMS97745372,SMALL NT BTL SHELF CAP RH 240L,31141596DG00305,SMALL NT BTL SHELF CAP RH 240L
RMS97745373,SNUGGER 240L                  ,31141596DG00306,SNUGGER 240L
RMS97745374,ICE TRAY 240L                 ,52141501PA00026,ICE TRAY ASSLY EON 240/260L FF
RMS97745375,ICE TRAY FRAME 240L           ,52141501PA00026,ICE TRAY ASSLY EON 240/260L FF
RMS97745382,POLYBAG HOLDER 240 SS WIRE    ,52141501PA00027,PEG ASSLY 240/260L FF
RMS97745383,NUT PLATE FOR HANDLE 240/260  ,31281896DG00102,NUT PLATE FOR HANDLE 240/260
RMS97745387,USER MANUAL FOR 240/260 LTRS  ,55101521SD00214,USER MANUAL FOR 240/260 LTRS
RMS97745455,CAP FR PLASTIC TOP COPPER 240F,31141596DG01560,CAP FR PLASTIC TOP COPPER 240F
RMS97745456,SMALL BOTTLE SHELF FRZ DR 240L,31141596DG00542,BOTTLE SHELF- 240/260L 4STAR
RMS97745524,CU CAPILLARY 1.85X0.7X7       ,40101705SD00008,CU CAPILLARY 1.85X0.7X7
RMS97745525,CU CAPILLARY 1.85X0.7X7.5     ,40101705SD00009,CU CAPILLARY 1.85X0.7X7.5
RMS97745526,CU CAPILLARY 1.85X0.75X10.5   ,40101705SD00010,CU CAPILLARY 0.75 ID 9.5 FEET
RMS97745532,TOUGHENED GLASS 240/260L EON  ,30171706DG00051,TOUGHENED GLASS 240/260L EON
RMS97745536,STKR JUMBO VEG TREY EDGE PRO  ,55121606SD00428,STKR JUMBO VEG TREY EDGE PRO
RMS97745537,STKR DOOR CRISPER EDGE PRO    ,55121606SD00059,STKR DOOR CRISPER EDGE PRO
RMS97745538,STKR DOOR CRISPER 2 EDGE PRO  ,55121606SD00058,STKR DOOR CRISPER 2 EDGE PRO
RMS97745539,STKR MINI VEG TREY 1 EDGE PRO ,55121606SD00057,STKR MINI VEG TREY 1 EDGE PRO
RMS97745540,STKR MINI VEG TREY 2 EDGE PRO ,55121606SD00056,STKR MINI VEG TREY 2 EDGE PRO
RMS97745541,STKR CHILLER TREY EDGE PRO    ,55121606SD00055,STKR CHILLER TREY EDGE PRO
RMS97745542,STKR AQUA SPACE EDGE PRO      ,55121606SD00054,STKR AQUA SPACE EDGE PRO
RMS97745543,STKR FASTER ICE EDGE PRO      ,55121606SD00053,STKR FASTER ICE EDGE PRO
RMS97745544,STKR LARGEST VEG SPACE        ,55121606SD00052,STKR LARGEST VEG SPACE
RMS97745545,SCR NO 4X6 TRUS PHIL AB10234A ,31161500SD01183,SCR NO 6X9 TRUS PHIL AB10234A
RMS97745546,SCR NO 4X16 TRUS PHIL AB10243A,31161500SD01182,SCR NO 4X16 TRUS PHIL AB10243A
RMS97745547,SCR SS 8X9.5 TRUSPHLP AB10224A,31161500SD01236,SCR SS 8X9.5 TRUSPHLP AB10224A
RMS97745548,SCR SS 10X15 TRUSPHLP AB10226A,31161500SD01181,SCR SS 10X15 TRUSPHLP AB10226A
RMS97745549,SCR SS 10X9.5 TRUSPHLPAB10242A,31161500SD01180,SCR SS 10X9.5 TRUSPHLPAB10242A
RMS97745553,CU CAPILLARY 0.75 ID 9.5 FEET ,40101705SD00010,CU CAPILLARY 0.75 ID 9.5 FEET
RMS97745583,DECAL COCA COLA OYA GDE 19B1  ,55121606SD01182,DECAL COCA COLA OYA GDE 19B1
